Week,Date,Time,Solar production (kW),Storage production (kW),Load Consumption (kW),Import from grid (kW)
1,10/3/2025,2:55,0,63,5,0
1,10/3/2025,3:00,0,63,5,0
1,10/3/2025,3:05,0,57,5,0
1,10/3/2025,3:10,0,63,6,0
1,10/3/2025,3:15,0,63,6,0
1,10/3/2025,3:20,0,63,6,0
1,10/3/2025,3:25,0,63,6,0
1,10/3/2025,3:30,0,63,6,0
1,10/3/2025,3:35,0,63,6,0
1,10/3/2025,3:40,0,63,6,0
1,10/3/2025,3:45,0,63,7,0
1,10/3/2025,3:50,0,63,6,0
1,10/3/2025,3:55,0,63,6,0
1,10/3/2025,4:00,0,63,6,0
1,10/3/2025,4:05,0,63,5,0
1,10/3/2025,4:10,0,63,6,0
1,10/3/2025,4:15,0,63,6,0
1,10/3/2025,4:20,0,63,6,0
1,10/3/2025,4:25,0,63,6,0
1,10/3/2025,4:30,0,63,7,0
1,10/3/2025,4:35,0,31.5,2.5,0
1,10/3/2025,4:40,0,63,5,0
1,10/3/2025,4:45,0,63,7,0
1,10/3/2025,4:50,0,63,7,0
1,10/3/2025,4:55,0,63,6,0
1,10/3/2025,5:00,0,62,5,0
1,10/3/2025,5:05,0,62,7,0
1,10/3/2025,5:10,0,62,6,0
1,10/3/2025,5:15,0,62,6,0
1,10/3/2025,5:20,0,57,6,0
1,10/3/2025,5:25,0,62,6,0
1,10/3/2025,5:30,0,62,6,0
1,10/3/2025,5:35,0,62,5,0
1,10/3/2025,5:40,0,62,6,0
1,10/3/2025,5:45,0,62,7,0
1,10/3/2025,5:50,0,62,5,0
1,10/3/2025,5:55,0,62,5,0
1,10/3/2025,6:00,0,62,6,0
1,10/3/2025,6:05,0,62,6,0
1,10/3/2025,6:10,0,62,6,0
1,10/3/2025,6:15,0,62,7,0
1,10/3/2025,6:20,0,57,7,0
1,10/3/2025,6:25,1,57,6,0
1,10/3/2025,6:30,1,52,5,0
1,10/3/2025,6:35,10,52,6,0
1,10/3/2025,6:40,13,36,6,0
1,10/3/2025,6:45,18,26,6,0
1,10/3/2025,6:50,42,10,7,0
1,10/3/2025,6:55,39,5,5,0
1,10/3/2025,7:00,63,0,5,0
1,10/3/2025,7:05,82,0,5,0
1,10/3/2025,7:10,117,0,4,0
1,10/3/2025,7:15,133,0,6,0
1,10/3/2025,7:20,156,0,5,0
1,10/3/2025,7:25,183,36,177,0
1,10/3/2025,7:30,207,0,15,0
1,10/3/2025,7:35,217,0,15,0
1,10/3/2025,7:40,227,0,15,0
1,10/3/2025,7:45,245,0,15,0
1,10/3/2025,7:50,265,0,16,0
1,10/3/2025,7:55,279,0,56,0
1,10/3/2025,8:00,304,0,55,0
1,10/3/2025,8:05,305,0,90,0
1,10/3/2025,8:10,321,0,128,0
1,10/3/2025,8:15,337,0,199,0
1,10/3/2025,8:20,336,100,385,0
1,10/3/2025,8:25,347,247,547,0
1,10/3/2025,8:30,395,89,437,0
1,10/3/2025,8:35,419,131,497,0
1,10/3/2025,8:40,502,36,485,0
1,10/3/2025,8:45,585,57,534,0
1,10/3/2025,8:50,646,31,626,0
1,10/3/2025,8:55,594,47,599,0
1,10/3/2025,9:00,850,36,821,0
1,10/3/2025,9:05,851,52,833,0
1,10/3/2025,9:10,836,110,882,0
1,10/3/2025,9:15,648,104,688,0
1,10/3/2025,9:20,366.5,62.5,399,0
1,10/3/2025,9:25,861,15,794,0
1,10/3/2025,9:30,1160,0,810,0
1,10/3/2025,9:35,916,0,799,0
1,10/3/2025,9:40,866,21,814,0
1,10/3/2025,9:45,863,26,813,0
1,10/3/2025,9:50,812,83,838,0
1,10/3/2025,9:55,853,26,779,0
1,10/3/2025,10:00,864,15,791,0
1,10/3/2025,10:05,1079,0,809,0
1,10/3/2025,10:10,761,152,840,0
1,10/3/2025,10:15,618,277,802,0
1,10/3/2025,10:20,717,214,860,0
1,10/3/2025,10:25,855,62,860,0
1,10/3/2025,10:30,833,62,854,0
1,10/3/2025,10:35,825,89,840,0
1,10/3/2025,10:40,1145,231,1155,0
1,10/3/2025,10:45,1444,158,1409,0
1,10/3/2025,10:50,1302,0,763,0
1,10/3/2025,10:55,1441,0,758,0
1,10/3/2025,11:00,1679,0,763,0
1,10/3/2025,11:05,2136,0,776,0
1,10/3/2025,11:10,2226,0,778,0
1,10/3/2025,11:15,1986,0,751,0
1,10/3/2025,11:20,3235,0,762,0
1,10/3/2025,11:25,2108,0,1439,0
1,10/3/2025,11:30,2915,0,769,0
1,10/3/2025,11:35,2464,0,802,0
1,10/3/2025,11:40,2459,0,783,0
1,10/3/2025,11:45,2023,0,770,0
1,10/3/2025,11:50,2071,0,656,0
1,10/3/2025,11:55,1694,0,651,0
1,10/3/2025,12:00,1263,0,562,0
1,10/3/2025,12:05,1439,0,562,0
1,10/3/2025,12:10,1622,0,305,0
1,10/3/2025,12:15,2381,0,746,0
1,10/3/2025,12:20,1531,0,770,0
1,10/3/2025,12:25,1115,0,740,0
1,10/3/2025,12:30,932,0,703,0
1,10/3/2025,12:35,1267,0,708,0
1,10/3/2025,12:40,1493,0,696,0
1,10/3/2025,12:45,1103,0,701,0
1,10/3/2025,12:50,964,0,681,0
1,10/3/2025,12:55,1132,0,713,0
1,10/3/2025,13:00,1628,0,723,0
1,10/3/2025,13:05,1435,0,798,0
1,10/3/2025,13:10,1510,0,801,0
1,10/3/2025,13:15,1455,0,839,0
1,10/3/2025,13:20,1630,0,832,0
1,10/3/2025,13:25,1859,0,876,0
1,10/3/2025,13:30,3340,0,877,0
1,10/3/2025,13:35,3252,0,902,0
1,10/3/2025,13:40,1616,0,481.5,0
1,10/3/2025,13:45,3149,0,478,0
1,10/3/2025,13:50,3132,0,385,0
1,10/3/2025,13:55,3162,0,187,0
1,10/3/2025,14:00,3134,0,193,0
1,10/3/2025,14:05,2889,0,190,0
1,10/3/2025,14:10,3103,0,198,0
1,10/3/2025,14:15,3143,0,194,0
1,10/3/2025,14:20,3142,0,197,0
1,10/3/2025,14:25,3115,0,192,0
1,10/3/2025,14:30,3119,0,188,0
1,10/3/2025,14:35,3124,0,194,0
1,10/3/2025,14:40,3114,0,198,0
1,10/3/2025,14:45,2039,0,194,0
1,10/3/2025,14:50,3082,0,188,0
1,10/3/2025,14:55,3156,0,195,0
1,10/3/2025,15:00,534,0,193,0
1,10/3/2025,15:05,362,0,205,0
1,10/3/2025,15:10,307,0,203,0
1,10/3/2025,15:15,279,0,199,0
1,10/3/2025,15:20,274,0,203,0
1,10/3/2025,15:25,277,0,199,0
1,10/3/2025,15:30,275,0,202,0
1,10/3/2025,15:35,286,5,214,0
1,10/3/2025,15:40,275,0,214,0
1,10/3/2025,15:45,271,5,211,0
1,10/3/2025,15:50,270,5,207,0
1,10/3/2025,15:55,265,5,206,0
1,10/3/2025,16:00,270,5,208,0
1,10/3/2025,16:05,278,0,212,0
1,10/3/2025,16:10,277,0,207,0
1,10/3/2025,16:15,270,0,212,0
1,10/3/2025,16:20,268,5,200,0
1,10/3/2025,16:25,264,5,200,0
1,10/3/2025,16:30,268,5,196,0
1,10/3/2025,16:35,257,5,198,0
1,10/3/2025,16:40,281,5,214,0
1,10/3/2025,16:45,273,5,212,0
1,10/3/2025,16:50,279,0,211,0
1,10/3/2025,16:55,273,0,210,0
1,10/3/2025,17:00,275,5,207,0
1,10/3/2025,17:05,236,22,197,0
1,10/3/2025,17:10,233,22,189,0
1,10/3/2025,17:15,158,22,124,0
1,10/3/2025,17:20,170,16,122,0
1,10/3/2025,17:25,152,16,121,0
1,10/3/2025,17:30,175,22,131,0
1,10/3/2025,17:35,117,22,85,0
1,10/3/2025,17:40,79,16,47,0
1,10/3/2025,17:45,96,16,52,0
1,10/3/2025,17:50,90,16,50,0
1,10/3/2025,17:55,70,16,45,0
1,10/3/2025,18:00,78,16,48,0
1,10/3/2025,18:05,37.5,8,24,0
1,10/3/2025,18:10,102,21,52,0
1,10/3/2025,18:15,89,16,53,0
1,10/3/2025,18:20,55,43,46,0
1,10/3/2025,18:25,17,87,48,0
1,10/3/2025,18:30,9,102,47,0
1,10/3/2025,18:35,2,107,45,0
1,10/3/2025,18:40,0,107,47,0
1,10/3/2025,18:45,0,655,559,0
1,10/3/2025,18:50,0,595,506,0
1,10/3/2025,18:55,0,590,501,0
1,10/3/2025,19:00,0,595,502,0
1,10/3/2025,19:05,0,600,508,0
1,10/3/2025,19:10,0,595,507,0
1,10/3/2025,19:15,0,590,501,0
1,10/3/2025,19:20,0,584,501,0
1,10/3/2025,19:25,0,579,496,0
1,10/3/2025,19:30,0,574,490,0
1,10/3/2025,19:35,0,569,486,0
1,10/3/2025,19:40,0,569,488,0
1,10/3/2025,19:45,0,223,160,0
1,10/3/2025,19:50,0,181,121,0
1,10/3/2025,19:55,0,128,73,0
1,10/3/2025,20:00,0,128,75,0
1,10/3/2025,20:05,0,128,74,0
1,10/3/2025,20:10,0,128,76,0
1,10/3/2025,20:15,0,128,73,0
1,10/3/2025,20:20,0,128,76,0
1,10/3/2025,20:25,0,128,74,0
1,10/3/2025,20:30,0,128,75,0
1,10/3/2025,20:35,0,128,74,0
1,10/3/2025,20:40,0,122,68,0
1,10/3/2025,20:45,0,122,68,0
1,10/3/2025,20:50,0,122,69,0
1,10/3/2025,20:55,0,122,67,0
1,10/3/2025,21:00,0,96,43,0
1,10/3/2025,21:05,0,96,42,0
1,10/3/2025,21:10,0,96,44,0
1,10/3/2025,21:15,0,96,44,0
1,10/3/2025,21:20,0,96,43,0
1,10/3/2025,21:25,0,96,44,0
1,10/3/2025,21:30,0,96,43,0
1,10/3/2025,21:35,0,96,42,0
1,10/3/2025,21:40,0,96,43,0
1,10/3/2025,21:45,0,96,44,0
1,10/3/2025,21:50,0,96,42,0
1,10/3/2025,21:55,0,96,42,0
1,10/3/2025,22:00,0,96,43,0
1,10/3/2025,22:05,0,96,43,0
1,10/3/2025,22:10,0,101,43,0
1,10/3/2025,22:15,0,101,44,0
1,10/3/2025,22:20,0,96,43,0
1,10/3/2025,22:25,0,96,43,0
1,10/3/2025,22:30,0,96,42,0
1,10/3/2025,22:35,0,96,42,0
1,10/3/2025,22:40,0,96,42,0
1,10/3/2025,22:45,0,96,42,0
1,10/3/2025,22:50,0,96,44,0
1,10/3/2025,22:55,0,96,42,0
1,10/3/2025,23:00,0,96,43,0
1,10/3/2025,23:05,0,96,43,0
1,10/3/2025,23:10,0,96,42,0
1,10/3/2025,23:15,0,96,42,0
1,10/3/2025,23:20,0,96,43,0
1,10/3/2025,23:25,0,101,42,0
1,10/3/2025,23:30,0,96,43,0
1,10/3/2025,23:35,0,101,43,0
1,10/3/2025,23:40,0,96,43,0
1,10/3/2025,23:45,0,96,42,0
1,10/3/2025,23:50,0,96,43,0
1,10/3/2025,23:55,0,96,44,0
1,10/4/2025,0:05,0,101,43,0
1,10/4/2025,0:10,0,96,44,0
1,10/4/2025,0:15,0,96,43,0
1,10/4/2025,0:20,0,96,43,0
1,10/4/2025,0:25,0,96,43,0
1,10/4/2025,0:30,0,96,43,0
1,10/4/2025,0:35,0,96,43,0
1,10/4/2025,0:40,0,96,42,0
1,10/4/2025,0:45,0,96,43,0
1,10/4/2025,0:50,0,96,43,0
1,10/4/2025,0:55,0,96,42,0
1,10/4/2025,1:00,0,101,42,0
1,10/4/2025,1:05,0,96,43,0
1,10/4/2025,1:10,0,96,42,0
1,10/4/2025,1:15,0,96,43,0
1,10/4/2025,1:20,0,101,44,0
1,10/4/2025,1:25,0,96,43,0
1,10/4/2025,1:30,0,96,44,0
1,10/4/2025,1:35,0,96,43,0
1,10/4/2025,1:40,0,96,43,0
1,10/4/2025,1:45,0,96,43,0
1,10/4/2025,1:50,0,96,43,0
1,10/4/2025,1:55,0,96,44,0
1,10/4/2025,2:00,0,96,44,0
1,10/4/2025,2:05,0,96,44,0
1,10/4/2025,2:10,0,96,44,0
1,10/4/2025,2:15,0,96,44,0
1,10/4/2025,2:20,0,96,43,0
1,10/4/2025,2:25,0,96,42,0
1,10/4/2025,2:30,0,96,42,0
1,10/4/2025,2:35,0,96,43,0
1,10/4/2025,2:40,0,96,42,0
1,10/4/2025,2:45,0,96,43,0
1,10/4/2025,2:50,0,96,43,0
1,10/4/2025,2:55,0,96,43,0
1,10/4/2025,3:00,0,101,45,0
1,10/4/2025,3:05,0,96,43,0
1,10/4/2025,3:10,0,96,41,0
1,10/4/2025,3:15,0,96,43,0
1,10/4/2025,3:20,0,96,43,0
1,10/4/2025,3:25,0,96,42,0
1,10/4/2025,3:30,0,96,42,0
1,10/4/2025,3:35,0,96,42,0
1,10/4/2025,3:40,0,96,43,0
1,10/4/2025,3:45,0,96,44,0
1,10/4/2025,3:50,0,96,43,0
1,10/4/2025,3:55,0,96,42,0
1,10/4/2025,4:00,0,101,44,0
1,10/4/2025,4:05,0,96,44,0
1,10/4/2025,4:10,0,48,21,0
1,10/4/2025,4:15,0,96,42,0
1,10/4/2025,4:20,0,96,43,0
1,10/4/2025,4:25,0,96,42,0
1,10/4/2025,4:30,0,96,44,0
1,10/4/2025,4:35,0,48,21.5,0
1,10/4/2025,4:40,0,96,43,0
1,10/4/2025,4:45,0,96,43,0
1,10/4/2025,4:50,0,96,43,0
1,10/4/2025,4:55,0,96,43,0
1,10/4/2025,5:00,0,96,43,0
1,10/4/2025,5:05,0,96,43,0
1,10/4/2025,5:10,0,96,42,0
1,10/4/2025,5:15,0,96,43,0
1,10/4/2025,5:20,0,96,44,0
1,10/4/2025,5:25,0,96,43,0
1,10/4/2025,5:30,0,96,44,0
1,10/4/2025,5:35,0,96,43,0
1,10/4/2025,5:40,0,96,43,0
1,10/4/2025,5:45,0,96,42,0
1,10/4/2025,5:50,0,96,44,0
1,10/4/2025,5:55,0,96,44,0
1,10/4/2025,6:00,0,90,42,0
1,10/4/2025,6:05,0,96,42,0
1,10/4/2025,6:10,0,96,43,0
1,10/4/2025,6:15,0,96,42,0
1,10/4/2025,6:20,0,90,42,0
1,10/4/2025,6:25,4,85,43,0
1,10/4/2025,6:30,7,80,43,0
1,10/4/2025,6:35,16,69,42,0
1,10/4/2025,6:40,36,48,43,0
1,10/4/2025,6:45,63,21,43,0
1,10/4/2025,6:50,70,5,43,0
1,10/4/2025,6:55,89,5,42,0
1,10/4/2025,7:00,109,0,43,0
1,10/4/2025,7:05,153,0,42,0
1,10/4/2025,7:10,270,0,41,0
1,10/4/2025,7:15,213,0,42,0
1,10/4/2025,7:20,234,0,42,0
1,10/4/2025,7:25,243,0,42,0
1,10/4/2025,7:30,251,0,42,0
1,10/4/2025,7:35,342,16,311,0
1,10/4/2025,7:40,433,0,312,0
1,10/4/2025,7:45,515,0,398,0
1,10/4/2025,7:50,544,0,430,0
1,10/4/2025,7:55,486,0,404,0
1,10/4/2025,8:00,418,256,617,0
1,10/4/2025,8:05,513,213,664,0
1,10/4/2025,8:10,698,16,668,0
1,10/4/2025,8:15,702,48,660,0
1,10/4/2025,8:20,648,112,697,0
1,10/4/2025,8:25,642,16,607,0
1,10/4/2025,8:30,689,10,648,0
1,10/4/2025,8:35,675,21,686,0
1,10/4/2025,8:40,663,96,702,0
1,10/4/2025,8:45,610,197,755,0
1,10/4/2025,8:50,770,53,767,0
1,10/4/2025,8:55,704,111,748,0
1,10/4/2025,9:00,718,58,705,0
1,10/4/2025,9:05,708,64,734,0
1,10/4/2025,9:10,813,10,762,0
1,10/4/2025,9:20,308,114,390,0
1,10/4/2025,9:25,637,175,747,0
1,10/4/2025,9:30,740,79,750,0
1,10/4/2025,9:35,809,53,800,0
1,10/4/2025,9:40,821,37,793,0
1,10/4/2025,9:45,875,96,795,0
1,10/4/2025,9:50,872,16,826,0
1,10/4/2025,9:55,880,16,808,0
1,10/4/2025,10:00,1274,0,762,0
1,10/4/2025,10:05,1201,0,736,0
1,10/4/2025,10:10,890,0,732,0
1,10/4/2025,10:15,739,32,704,0
1,10/4/2025,10:20,1151,0,695,0
1,10/4/2025,10:25,1243,0,703,0
1,10/4/2025,10:30,1328,0,700,0
1,10/4/2025,10:35,1639,0,732,0
1,10/4/2025,10:40,1676,0,729,0
1,10/4/2025,10:45,2077,0,698,0
1,10/4/2025,10:50,2105,0,681,0
1,10/4/2025,10:55,2549,0,664,0
1,10/4/2025,11:00,1473,0,787,0
1,10/4/2025,11:05,3112,0,659,0
1,10/4/2025,11:10,1821,0,642,0
1,10/4/2025,11:15,1666,0,473,0
1,10/4/2025,11:20,1354,0,474,0
1,10/4/2025,11:25,1288,0,471,0
1,10/4/2025,11:30,2903,0,469,0
1,10/4/2025,11:35,1214,0,547,0
1,10/4/2025,11:40,3033,0,529,0
1,10/4/2025,11:45,3077,0,498,0
1,10/4/2025,11:50,3034,0,503,0
1,10/4/2025,11:55,575,0,501,0
1,10/4/2025,12:00,636,0,502,0
1,10/4/2025,12:05,609,0,505,0
1,10/4/2025,12:10,583,0,498,0
1,10/4/2025,12:15,609,0,527,0
1,10/4/2025,12:20,569,0,497,0
1,10/4/2025,12:25,491,0,420,0
1,10/4/2025,12:30,494,5,423,0
1,10/4/2025,12:35,624,5,549,0
1,10/4/2025,12:40,696,16,647,0
1,10/4/2025,12:45,828,0,750,0
1,10/4/2025,12:50,754,5,688,0
1,10/4/2025,12:55,774,5,702,0
1,10/4/2025,13:00,780,5,722,0
1,10/4/2025,13:05,929,5,833,0
1,10/4/2025,13:10,931,0,864,0
1,10/4/2025,13:15,940,0,832,0
1,10/4/2025,13:20,888,0,804,0
1,10/4/2025,13:25,846,5,750,0
1,10/4/2025,13:30,775,0,704,0
1,10/4/2025,13:35,744,5,679,0
1,10/4/2025,13:40,393,5,315,0
1,10/4/2025,13:45,396,5,339,0
1,10/4/2025,13:50,292,5,238,0
1,10/4/2025,13:55,365,5,296,0
1,10/4/2025,14:05,253,16,212,0
1,10/4/2025,14:10,258,22,211,0
1,10/4/2025,14:15,260,16,210,0
1,10/4/2025,14:20,246,22,211,0
1,10/4/2025,14:25,243,22,208,0
1,10/4/2025,14:30,250,22,207,0
1,10/4/2025,14:35,94,16,46,0
1,10/4/2025,14:40,197,16,156,0
1,10/4/2025,14:45,204,16,155,0
1,10/4/2025,14:50,201,16,156,0
1,10/4/2025,14:55,200,16,156,0
1,10/4/2025,15:00,197,16,156,0
1,10/4/2025,15:05,192,16,156,0
1,10/4/2025,15:10,194,16,155,0
1,10/4/2025,15:15,197,16,153,0
1,10/4/2025,15:20,137,16,89,0
1,10/4/2025,15:25,125,16,87,0
1,10/4/2025,15:30,75,16,50,0
1,10/4/2025,15:35,86,16,49,0
1,10/4/2025,15:40,92,16,57,0
1,10/4/2025,15:45,88,16,48,0
1,10/4/2025,15:50,147,16,111,0
1,10/4/2025,15:55,163,16,120,0
1,10/4/2025,16:00,98,16,60,0
1,10/4/2025,16:05,107,16,61,0
1,10/4/2025,16:10,106,16,67,0
1,10/4/2025,16:15,172,21,129,0
1,10/4/2025,16:20,168,16,126,0
1,10/4/2025,16:25,168,16,127,0
1,10/4/2025,16:30,162,21,126,0
1,10/4/2025,16:35,163,16,125,0
1,10/4/2025,16:40,168,16,126,0
1,10/4/2025,16:45,156,16,126,0
1,10/4/2025,16:50,185,0,122,0
1,10/4/2025,16:55,114,0,45,0
1,10/4/2025,17:00,105,5,45,0
1,10/4/2025,17:05,1155,5,1079,0
1,10/4/2025,17:10,1175,5,1087,0
1,10/4/2025,17:15,579,418,900,0
1,10/4/2025,17:20,845,5,776,0
1,10/4/2025,17:25,831,22,775,0
1,10/4/2025,17:30,879,22,821,0
1,10/4/2025,17:35,898,22,830,0
1,10/4/2025,17:40,667,225,802,0
1,10/4/2025,17:45,686,198,803,0
1,10/4/2025,17:50,1169,0,729,0
1,10/4/2025,17:55,936,0,777,0
1,10/4/2025,18:00,680,212,794,0
1,10/4/2025,18:05,302,652,858,0
1,10/4/2025,18:10,259,669,843,0
1,10/4/2025,18:15,127,822,842,0
1,10/4/2025,18:20,45,875,826,0
1,10/4/2025,18:25,12,902,814,0
1,10/4/2025,18:30,7,912,817,0
1,10/4/2025,18:35,1,991,877,0
1,10/4/2025,18:40,0,965,866,0
1,10/4/2025,18:45,0,933,828,0
1,10/4/2025,18:50,0,959,847,0
1,10/4/2025,18:55,0,959,854,0
1,10/4/2025,19:00,0,949,838,0
1,10/4/2025,19:05,0,859,759,0
1,10/4/2025,19:10,0,833,737,0
1,10/4/2025,19:15,0,822,724,0
1,10/4/2025,19:20,0,743,649,0
1,10/4/2025,19:25,0,717,627,0
1,10/4/2025,19:30,0,711,625,0
1,10/4/2025,19:35,0,330,264,0
1,10/4/2025,19:40,0,341,274,0
1,10/4/2025,19:45,0,277,213,0
1,10/4/2025,19:50,0,277,216,0
1,10/4/2025,19:55,0,271,204,0
1,10/4/2025,20:00,0,255,196,0
1,10/4/2025,20:05,0,266,200,0
1,10/4/2025,20:10,0,165,108,0
1,10/4/2025,20:15,0,165,106,0
1,10/4/2025,20:20,0,165,109,0
1,10/4/2025,20:25,0,165,106,0
1,10/4/2025,20:30,0,165,108,0
1,10/4/2025,20:35,0,165,107,0
1,10/4/2025,20:40,0,170,107,0
1,10/4/2025,20:45,0,170,109,0
1,10/4/2025,20:50,0,165,106,0
1,10/4/2025,20:55,0,165,106,0
1,10/4/2025,21:00,0,287,231,0
1,10/4/2025,21:05,0,170,107,0
1,10/4/2025,21:10,0,138,83,0
1,10/4/2025,21:15,0,138,82,0
1,10/4/2025,21:20,0,138,83,0
1,10/4/2025,21:25,0,144,84,0
1,10/4/2025,21:30,0,138,82,0
1,10/4/2025,21:35,0,138,82,0
1,10/4/2025,21:40,0,144,82,0
1,10/4/2025,21:45,0,138,83,0
1,10/4/2025,21:50,0,144,84,0
1,10/4/2025,21:55,0,138,81,0
1,10/4/2025,22:00,0,138,80,0
1,10/4/2025,22:05,0,138,82,0
1,10/4/2025,22:10,0,138,82,0
1,10/4/2025,22:15,0,138,82,0
1,10/4/2025,22:20,0,138,83,0
1,10/4/2025,22:25,0,138,81,0
1,10/4/2025,22:30,0,138,81,0
1,10/4/2025,22:35,0,138,83,0
1,10/4/2025,22:40,0,138,82,0
1,10/4/2025,22:45,0,138,82,0
1,10/4/2025,22:50,0,138,82,0
1,10/4/2025,22:55,0,138,83,0
1,10/4/2025,22:30,0,138,81,0
1,10/4/2025,22:35,0,138,83,0
1,10/4/2025,22:40,0,138,82,0
1,10/4/2025,22:45,0,138,82,0
1,10/4/2025,22:50,0,138,82,0
1,10/4/2025,22:55,0,138,83,0
1,10/4/2025,23:00,0,144,82,0
1,10/4/2025,23:05,0,138,81,0
1,10/4/2025,23:10,0,138,82,0
1,10/4/2025,23:15,0,138,83,0
1,10/4/2025,23:20,0,138,82,0
1,10/4/2025,23:25,0,138,82,0
1,10/4/2025,23:30,0,138,82,0
1,10/4/2025,23:35,0,144,83,0
1,10/4/2025,23:40,0,138,82,0
1,10/4/2025,23:45,0,138,83,0
1,10/4/2025,23:50,0,138,84,0
1,10/4/2025,23:55,0,138,82,0
2,10/5/2025,0:00,0,69,41.5,0
2,10/5/2025,0:05,0,138,83,0
2,10/5/2025,0:10,0,138,83,0
2,10/5/2025,0:15,0,138,80,0
2,10/5/2025,0:20,0,138,82,0
2,10/5/2025,0:25,0,138,83,0
2,10/5/2025,0:30,0,138,82,0
2,10/5/2025,0:35,0,144,83,0
2,10/5/2025,0:40,0,138,82,0
2,10/5/2025,0:45,0,138,82,0
2,10/5/2025,0:50,0,138,83,0
2,10/5/2025,0:55,0,138,83,0
2,10/5/2025,1:00,0,144,83,0
2,10/5/2025,1:05,0,144,83,0
2,10/5/2025,1:10,0,144,82,0
2,10/5/2025,1:15,0,138,83,0
2,10/5/2025,1:20,0,138,82,0
2,10/5/2025,1:25,0,143,83,0
2,10/5/2025,1:30,0,138,82,0
2,10/5/2025,1:35,0,143,84,0
2,10/5/2025,1:40,0,143,81,0
2,10/5/2025,1:45,0,143,83,0
2,10/5/2025,1:50,0,138,83,0
2,10/5/2025,1:55,0,138,83,0
2,10/5/2025,2:00,0,143,84,0
2,10/5/2025,2:05,0,138,82,0
2,10/5/2025,2:10,0,138,83,0
2,10/5/2025,2:15,0,138,82,0
2,10/5/2025,2:20,0,138,82,0
2,10/5/2025,2:25,0,138,81,0
2,10/5/2025,2:30,0,138,83,0
2,10/5/2025,2:35,0,138,81,0
2,10/5/2025,2:40,0,143,82,0
2,10/5/2025,2:45,0,143,82,0
2,10/5/2025,2:50,0,138,84,0
2,10/5/2025,2:55,0,143,82,0
2,10/5/2025,3:00,0,138,84,0
2,10/5/2025,3:05,0,138,83,0
2,10/5/2025,3:10,0,138,82,0
2,10/5/2025,3:15,0,143,82,0
2,10/5/2025,3:20,0,143,83,0
2,10/5/2025,3:25,0,138,83,0
2,10/5/2025,3:30,0,143,81,0
2,10/5/2025,3:35,0,138,83,0
2,10/5/2025,3:40,0,143,83,0
2,10/5/2025,3:45,0,138,82,0
2,10/5/2025,3:50,0,138,83,0
2,10/5/2025,3:55,0,138,83,0
2,10/5/2025,4:00,0,138,82,0
2,10/5/2025,4:05,0,138,82,0
2,10/5/2025,4:10,0,92,55,0
2,10/5/2025,4:15,0,138,82,0
2,10/5/2025,4:20,0,138,83,0
2,10/5/2025,4:25,0,138,81,0
2,10/5/2025,4:35,0,69,41,0
2,10/5/2025,4:40,0,138,83,0
2,10/5/2025,4:45,0,138,82,0
2,10/5/2025,4:50,0,138,82,0
2,10/5/2025,4:55,0,138,82,0
2,10/5/2025,5:00,0,138,83,0
2,10/5/2025,5:05,0,138,82,0
2,10/5/2025,5:10,0,138,84,0
2,10/5/2025,5:15,0,138,85,0
2,10/5/2025,5:20,0,138,81,0
2,10/5/2025,5:25,0,138,82,0
2,10/5/2025,5:30,0,138,83,0
2,10/5/2025,5:35,0,138,82,0
2,10/5/2025,5:40,0,138,83,0
2,10/5/2025,5:45,0,138,83,0
2,10/5/2025,5:50,0,138,83,0
2,10/5/2025,5:55,0,138,83,0
2,10/5/2025,6:00,0,133,83,0
2,10/5/2025,6:05,0,138,82,0
2,10/5/2025,6:10,0,138,81,0
2,10/5/2025,6:15,1,132,81,0
2,10/5/2025,6:20,1,132,82,0
2,10/5/2025,6:25,1,132,82,0
2,10/5/2025,6:30,3,127,82,0
2,10/5/2025,6:35,6,127,81,0
2,10/5/2025,6:40,15,122,82,0
2,10/5/2025,6:45,11,116,83,0
2,10/5/2025,6:50,20,106,82,0
2,10/5/2025,6:55,38,333,311,0
2,10/5/2025,7:00,51,359,354,0
2,10/5/2025,7:05,52,369,360,0
2,10/5/2025,7:10,85,416,451,0
2,10/5/2025,7:15,130,405,493,0
2,10/5/2025,7:20,268,258,467,0
2,10/5/2025,7:25,293,63,312,0
2,10/5/2025,7:30,251,105,336,0
2,10/5/2025,7:35,243,142,331,0
2,10/5/2025,7:40,225,221,397,0
2,10/5/2025,7:45,365,110,432,0
2,10/5/2025,7:50,314,258,508,0
2,10/5/2025,7:55,227,389,547,0
2,10/5/2025,8:00,162,452,541,0
2,10/5/2025,8:05,173,441,538,0
2,10/5/2025,8:10,240,357,532,0
2,10/5/2025,8:15,251,352,535,0
2,10/5/2025,8:20,231,373,532,0
2,10/5/2025,8:25,281,331,537,0
2,10/5/2025,8:30,361,247,535,0
2,10/5/2025,8:35,366,231,536,0
2,10/5/2025,8:40,522,73,536,0
2,10/5/2025,8:45,596,21,558,0
2,10/5/2025,8:50,515,121,567,0
2,10/5/2025,8:55,459,158,559,0
2,10/5/2025,9:00,459,168,555,0
2,10/5/2025,9:05,414,210,557,0
2,10/5/2025,9:10,606,15,558,0
2,10/5/2025,9:15,619,15,560,0
2,10/5/2025,9:20,1006,0,569,0
2,10/5/2025,9:25,804,0,564,0
2,10/5/2025,9:30,974,0,578,0
2,10/5/2025,9:35,980,0,585,0
